osm_id,osm_type,name,tags,geometry_wkt
748563785,way,HRTC Bus Stand Kotli,"{""addr:city"": ""Kotli"", ""addr:housenumber"": ""Kotli"", ""addr:postcode"": ""175003"", ""addr:street"": ""Kotli"", ""amenity"": ""bus_station"", ""building"": ""yes"", ""bus"": ""yes"", ""internet_access"": ""yes"", ""name"": ""HRTC Bus Stand Kotli"", ""name:hi"": ""बस स्टेंड कोटली"", ""operator"": ""HRTC"", ""public_transport"": ""station""}","POLYGON ((76.8757512 31.7540114, 76.8758075 31.7536477, 76.8752295 31.7537834, 76.8753797 31.754203, 76.8754213 31.7540605, 76.8755607 31.753967, 76.8757512 31.7540114))"
540540805,node,Barot,"{""highway"": ""bus_stop"", ""name"": ""Barot""}",POINT (76.8459261 32.0382678)
6228833846,node,Sukhbagh,"{""amenity"": ""shelter"", ""highway"": ""bus_stop"", ""name"": ""Sukhbagh""}",POINT (76.7223224 32.0203981)
11293205370,node,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}",POINT (76.7099315 32.0239608)
11458527912,node,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}",POINT (76.7213278 32.0324956)
626982308,node,Tattapani,"{""highway"": ""bus_stop"", ""name"": ""Tattapani""}",POINT (77.0888846 31.2473786)
626949106,node,Kalda,"{""highway"": ""bus_stop"", ""name"": ""Kalda""}",POINT (76.9543211 31.3341897)
5142391671,node,Thunagala Bus Stop,"{""highway"": ""bus_stop"", ""name"": ""Thunagala Bus Stop""}",POINT (77.0973338 31.4839022)
5142523691,node,Jahal Bus Stop,"{""highway"": ""bus_stop"", ""name"": ""Jahal Bus Stop""}",POINT (77.0952013 31.4916458)
5142523692,node,Jachh Bus Stop,"{""highway"": ""bus_stop"", ""name"": ""Jachh Bus Stop""}",POINT (77.0752163 31.5184353)
5142975950,node,Tuna Bus Stop,"{""highway"": ""bus_stop"", ""name"": ""Tuna Bus Stop""}",POINT (77.0562221 31.5291762)
5142523718,node,Shala Bus Stop,"{""highway"": ""bus_stop"", ""name"": ""Shala Bus Stop""}",POINT (77.0386275 31.5393813)
5768020430,node,Nalsar;Baggi,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Nalsar;Baggi"", ""name:hi"": ""नलसर;बग्गी"", ""public_transport"": ""platform"", ""shelter"": ""yes""}",POINT (76.9586403 31.582373)
5764482284,node,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}",POINT (76.9353952 31.7043192)
10736507577,node,Thachi Bus Stop,"{""highway"": ""bus_stop"", ""name"": ""Thachi Bus Stop""}",POINT (77.209421 31.6677793)
9848013204,node,Tachi,"{""amenity"": ""bus_station"", ""name"": ""Tachi""}",POINT (77.2064953 31.6816141)
5578032576,node,Mandi Bus Station,"{""amenity"": ""bus_station"", ""bus"": ""yes"", ""name"": ""Mandi Bus Station"", ""operator"": ""HRTC"", ""public_transport"": ""station""}",POINT (76.9394439 31.7047242)
172518437,way,ISBT Mandi,"{""amenity"": ""bus_station"", ""name"": ""ISBT Mandi"", ""wheelchair"": ""yes""}","POLYGON ((76.9358401 31.7051743, 76.9359483 31.7055078, 76.9363029 31.7053903, 76.937575 31.705061, 76.9377494 31.7050383, 76.9376984 31.70481, 76.9375214 31.7048352, 76.9371619 31.7048466, 76.9367247 31.7047758, 76.9363278 31.7048853, 76.9361374 31.7050451, 76.9358401 31.7051743))"
5768341822,node,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""no""}",POINT (76.9393531 31.7095125)
5768342684,node,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""yes""}",POINT (76.9449077 31.7426592)
11655843493,node,,"{""highway"": ""bus_stop""}",POINT (77.0947546 31.7577113)
